family,x,y,count
P3,0.16,0.49,1427
P3,0.16,0.48,1524
P3,-0.12,0.61,656
P3,-0.13,0.61,687
P3,-0.13,0.62,601
P3,-0.14,0.61,487
P3,0.23,0.62,3378
P3,0.21,0.79,1407
P3,0.12,0.51,778
P3,-0.06,1.13,402
P3,-0.06,1.14,272
P3,0.24,1.03,235
P3,0.23,1.03,484
P3,0.22,1.03,440
P3,-0.17,1.02,546
P3,0.09,0.51,968
P3,0.01,0.42,2462
P3,0.10,0.46,1569
P3,-0.24,0.72,1220
P3,-0.10,0.78,481
P3,-0.14,0.65,672
P3,-0.15,0.65,561
P3,-0.16,0.65,553
P3,-0.05,1.02,701
P3,0.17,0.73,659
P3,0.18,0.83,671
P3,-0.07,0.85,597
P3,-0.08,0.84,442
P3,-0.12,0.96,230
P3,-0.13,0.97,372
P3,0.13,1.07,140
P3,-0.05,0.38,2242
P3,-0.04,0.62,1338
P3,-0.06,0.31,4716
P3,-0.12,0.33,25017
P3,-0.16,1.04,220
P3,-0.15,1.04,314
P3,-0.14,1.04,416
P3,0.07,0.36,2352
P3,0.16,0.83,563
P3,0.15,0.83,421
P3,-0.03,1.35,112
P3,-0.03,1.36,131
P3,-0.04,1.36,88
P3,-0.05,1.36,140
P3,-0.05,1.35,196
P3,-0.07,1.30,296
P3,-0.10,0.20,7615
P3,-0.11,0.20,14401
P3,0.19,0.64,906
P3,0.19,1.17,281
P3,0.19,1.18,258
P3,0.20,1.18,364
P3,0.20,1.17,442
P3,0.19,0.71,827
P3,0.18,0.71,559
P3,0.00,0.73,673
P3,-0.01,0.73,1070
P3,-0.01,0.74,1174
P3,-0.02,0.74,913
P3,-0.02,0.73,826
P3,-0.24,0.68,1711
P3,0.20,1.39,48
P3,0.20,1.38,419
P3,-0.24,0.91,586
P3,-0.23,0.91,882
P3,-0.22,0.91,841
P3,0.19,0.78,823
P3,0.18,0.78,716
P3,0.08,1.19,327
P3,0.08,1.20,275
P3,-0.05,0.55,1183
P3,-0.05,0.56,1123
P3,0.24,0.73,1132
P3,0.06,0.71,521
P3,0.05,0.71,543
P3,0.21,0.39,179
P3,0.18,0.68,682
P3,0.07,0.51,1057
P3,0.08,0.51,1069
P3,-0.24,1.29,137
P3,-0.24,1.28,245
P3,-0.11,0.98,466
P3,-0.12,0.98,380
P3,0.05,1.33,231
P3,0.05,0.50,1234
P3,0.04,0.50,1429
P3,0.13,1.21,156
P3,0.12,1.21,99
P3,0.06,1.04,446
P3,0.07,1.04,430
P3,0.07,1.05,355
P3,0.08,1.05,312
P3,0.08,1.04,313
P3,-0.17,0.79,606
P3,-0.18,0.58,1445
P3,-0.24,0.88,626
P3,-0.23,0.88,854
P3,0.05,0.67,736
P3,0.07,0.54,1400
P3,-0.21,1.16,315
P3,-0.22,1.16,334
P3,-0.05,1.34,90
P3,0.11,0.90,294
P3,0.11,0.91,361
P3,0.12,0.91,308
P3,0.13,0.91,336
P3,-0.17,1.38,296
P3,-0.16,1.38,473
P3,-0.15,1.38,351
P3,0.07,1.28,223
P3,0.07,1.29,206
P3,0.24,1.39,41
P3,0.24,1.38,225
P3,-0.11,0.39,1621
P3,0.24,1.33,312
P3,-0.01,0.52,1624
P3,-0.09,0.89,421
P3,-0.10,0.90,380
P3,-0.03,0.93,475
P3,0.02,0.63,891
P3,-0.17,0.66,724
P3,-0.16,0.66,650
P3,-0.07,0.65,823
P3,-0.07,0.66,934
P3,0.19,0.69,1094
P3,0.18,0.69,481
P3,0.22,1.25,156
P3,-0.06,0.60,988
P3,0.17,0.83,504
P3,0.15,0.84,210
P3,0.03,0.61,1254
P3,0.04,0.61,968
P3,0.05,0.60,1261
P3,-0.10,0.43,1408
P3,0.10,1.01,288
P3,0.11,1.01,267
P3,0.12,1.01,280
P3,-0.20,0.90,1069
P3,-0.19,0.90,965
P3,-0.18,0.90,749
P3,0.16,1.18,327
P3,0.17,1.18,231
P3,0.17,1.17,380
P3,-0.19,1.15,376
P3,-0.20,1.15,335
P3,-0.21,1.15,393
P3,-0.05,0.63,972
P3,0.24,0.69,1762
P3,0.23,0.69,2200
P3,0.03,1.33,111
P3,0.04,1.34,79
P3,0.01,1.13,297
P3,0.01,1.14,451
P3,0.02,1.14,181
P3,0.02,1.13,333
P3,-0.07,0.67,1120
P3,0.10,0.95,354
P3,0.10,0.96,257
P3,0.11,0.96,211
P3,0.11,0.95,240
P3,0.12,1.16,171
P3,-0.08,0.60,804
P3,-0.07,0.76,518
P3,-0.19,1.09,391
P3,-0.18,1.09,376
P3,-0.17,1.09,392
P3,0.12,0.45,1010
P3,-0.24,0.98,418
P3,-0.23,0.98,597
P3,-0.22,0.97,794
P3,0.15,0.42,2048
P3,-0.02,0.54,1509
P3,-0.15,0.75,343
P3,-0.15,0.76,367
P3,-0.16,0.75,347
P3,-0.11,1.06,256
P3,-0.10,1.06,404
P3,-0.09,1.06,495
P3,-0.15,1.14,257
P3,0.18,1.03,544
P3,0.17,1.03,533
P3,0.16,0.51,810
P3,0.15,0.51,623
P3,0.15,0.50,853
P3,-0.03,0.89,356
P3,-0.03,0.90,413
P3,-0.19,0.86,790
P3,0.18,1.20,381
P3,0.17,1.20,256
P3,0.17,1.21,440
P3,0.02,0.44,2009
P3,-0.09,0.56,749
P3,0.08,0.48,1169
P3,-0.04,1.03,683
P3,-0.10,1.00,288
P3,-0.10,1.01,412
P3,-0.11,1.01,694
P3,-0.06,0.59,1146
P3,-0.07,0.60,1188
P3,0.21,0.81,1112
P3,0.20,0.81,770
P3,0.19,0.81,704
P3,-0.09,0.68,531
P3,-0.09,0.69,715
P3,-0.10,0.68,618
P3,0.03,0.75,817
P3,0.03,0.76,802
P3,0.04,0.76,690
P3,0.05,0.76,489
P3,0.05,0.75,782
P3,0.01,0.39,3058
P3,-0.16,0.95,362
P3,-0.15,0.95,252
P3,-0.01,0.90,734
P3,-0.20,0.78,879
P3,0.01,0.67,1182
P3,0.01,0.68,1285
P3,-0.08,0.67,1044
P3,-0.07,0.32,2880
P3,0.12,0.59,670
P3,0.13,0.59,646
P3,0.14,0.59,775
P3,0.19,1.15,361
P3,0.18,1.15,443
P3,-0.20,0.89,676
P3,-0.19,0.89,622
P3,-0.14,1.11,430
P3,-0.14,1.12,234
P3,-0.15,1.12,388
P3,0.15,0.57,659
P3,0.08,0.54,1260
P3,-0.22,1.26,315
P3,-0.22,1.27,138
P3,-0.21,1.26,205
P3,-0.11,0.60,630
P3,-0.11,0.61,620
P3,-0.04,0.56,1177
P3,0.04,0.52,1724
P3,0.03,0.52,1827
P3,0.19,0.63,989
P3,0.18,0.63,851
P3,0.01,0.20,15265
P3,0.00,0.20,6873
P3,-0.18,1.13,386
P3,-0.17,1.13,361
P3,-0.16,1.13,409
P3,0.14,0.95,283
P3,0.14,0.60,537
P3,0.15,0.60,779
P3,-0.11,0.85,466
P3,-0.12,0.85,433
P3,-0.19,1.05,425
P3,0.01,1.22,121
P3,0.02,1.22,87
P3,0.02,1.23,300
P3,0.03,1.22,175
P3,0.11,0.65,663
P3,0.12,0.65,665
P3,0.13,0.65,707
P3,-0.21,0.87,861
P3,0.11,1.30,129
P3,0.11,1.31,191
P3,0.10,1.31,98
P3,0.10,1.30,127
P3,0.09,1.30,221
P3,0.07,0.80,738
P3,0.08,0.80,637
P3,0.08,0.81,531
P3,0.09,0.81,697
P3,0.09,0.80,878
P3,0.06,1.39,34
P3,0.06,1.38,215
P3,-0.20,0.75,870
P3,0.16,0.78,397
P3,-0.17,0.52,1217
P3,0.15,0.82,418
P3,0.16,0.82,638
P3,0.17,0.82,768
P3,0.14,0.65,569
P3,0.15,0.65,503
P3,0.18,0.61,1225
P3,-0.06,0.40,2193
P3,-0.17,0.82,489
P3,-0.16,0.82,425
P3,0.10,0.91,238
P3,0.10,0.92,417
P3,-0.07,0.82,365
P3,0.14,0.50,628
P3,0.16,0.50,975
P3,0.05,0.74,892
P3,0.18,0.98,393
P3,0.17,0.98,376
P3,0.16,0.98,509
P3,0.00,0.61,1054
P3,0.05,1.06,376
P3,-0.12,0.49,941
P3,-0.12,0.50,1051
P3,0.00,0.52,1630
P3,0.01,0.52,1768
P3,0.24,1.19,399
P3,0.02,0.68,1017
P3,0.02,0.67,1033
P3,0.22,0.82,1159
P3,-0.22,0.79,1070
P3,-0.11,0.57,844
P3,-0.01,0.94,501
P3,-0.01,0.95,521
P3,-0.10,0.96,336
P3,-0.10,0.95,355
P3,-0.06,0.50,1209
P3,-0.07,0.50,914
P3,-0.14,1.05,332
P3,-0.14,0.53,735
P3,-0.07,0.94,402
P3,-0.09,0.24,24919
P3,-0.02,0.89,649
P3,-0.02,0.90,543
P3,-0.06,0.55,1381
P3,-0.08,0.54,1054
P3,0.14,1.29,226
P3,0.15,1.29,295
P3,0.15,1.30,263
P3,0.16,1.30,262
P3,0.16,1.29,220
P3,-0.02,0.79,621
P3,-0.03,0.79,612
P3,-0.04,0.79,713
P3,-0.12,0.39,1721
P3,-0.04,0.57,1353
P3,-0.04,0.58,1056
P3,0.10,0.22,23414
P3,0.02,0.62,1330
P3,0.23,1.10,545
P3,0.23,1.09,855
P3,-0.07,0.81,461
P3,-0.18,1.08,636
P3,-0.15,1.09,314
P3,-0.16,1.09,418
P3,-0.16,1.10,250
P3,-0.22,1.15,461
P3,0.20,1.22,439
P3,0.21,1.22,425
P3,0.22,1.22,380
P3,-0.14,1.18,298
P3,-0.15,1.18,309
P3,-0.16,1.18,433
P3,0.18,0.70,440
P3,0.17,0.70,376
P3,0.01,0.94,379
P3,0.24,1.09,670
P3,0.19,1.07,587
P3,-0.11,0.95,300
P3,-0.11,0.96,152
P3,-0.12,0.95,293
P3,-0.13,0.95,294
P3,-0.05,1.04,505
P3,-0.05,1.05,318
P3,0.18,0.57,1968
P3,-0.10,0.32,12382
P3,-0.11,0.32,27957
P3,0.00,0.37,2328
P3,0.01,0.37,2597
P3,0.02,0.37,2570
P3,0.02,1.07,438
P3,-0.11,0.44,745
P3,0.21,1.29,161
P3,0.20,1.29,267
P3,0.19,1.29,381
P3,0.03,1.23,278
P3,0.04,1.23,346
P3,0.05,1.23,185
P3,-0.14,1.26,360
P3,-0.13,1.26,228
P3,-0.07,0.72,804
P3,-0.16,1.24,246
P3,-0.08,0.41,1881
P3,-0.09,0.41,1783
P3,-0.11,1.18,452
P3,-0.20,1.17,383
P3,-0.20,1.18,263
P3,-0.21,1.18,332
P3,-0.21,1.17,483
P3,-0.12,0.79,333
P3,-0.06,0.75,850
P3,-0.16,1.22,217
P3,-0.17,1.22,215
P3,-0.17,1.21,328
P3,0.00,0.78,807
P3,0.00,0.79,667
P3,-0.19,0.94,682
P3,-0.13,0.86,477
P3,-0.13,0.87,365
P3,-0.12,0.87,332
P3,-0.12,0.86,410
P3,-0.11,0.86,405
P3,-0.15,1.19,317
P3,-0.16,1.20,294
P3,-0.16,1.19,428
P3,0.19,0.58,1930
P3,-0.24,0.83,1015
P3,-0.24,0.82,1084
P3,0.21,0.96,558
P3,0.21,0.97,659
P3,0.22,0.97,490
P3,0.22,0.96,792
P3,-0.06,0.64,711
P3,-0.06,0.63,777
P3,0.06,1.07,280
P3,0.06,1.06,186
P3,-0.15,0.44,1407
P3,-0.15,0.45,1231
P3,0.00,0.74,835
P3,0.17,0.62,789
P3,0.16,0.62,552
P3,-0.15,1.33,253
P3,-0.15,1.32,198
P3,0.16,0.99,399
P3,0.17,0.99,501
P3,-0.23,1.32,294
P3,-0.23,1.33,476
P3,-0.22,1.32,242
P3,0.13,0.92,177
P3,0.14,0.92,200
P3,0.14,0.93,303
P3,0.15,0.92,357
P3,0.14,0.56,676
P3,0.09,0.47,1105
P3,0.20,1.04,600
P3,0.19,1.04,406
P3,-0.06,0.86,391
P3,-0.07,0.86,413
P3,0.06,1.28,198
P3,0.06,1.29,209
P3,-0.05,0.95,325
P3,-0.05,0.96,315
P3,-0.06,0.95,408
P3,0.08,0.59,1322
P3,0.09,0.59,1035
P3,0.10,0.59,936
P3,-0.24,1.12,238
P3,-0.23,1.12,405
P3,-0.23,1.13,279
P3,-0.22,1.13,265
P3,-0.22,1.12,232
P3,-0.22,0.87,1098
P3,0.13,0.50,805
P3,0.17,1.39,29
P3,0.21,1.13,464
P3,0.22,1.13,319
P3,0.23,1.13,269
P3,0.22,0.69,2262
P3,0.10,0.65,561
P3,0.10,0.66,295
P3,-0.21,0.84,1026
P3,-0.20,0.84,796
P3,0.10,0.98,268
P3,0.11,0.98,237
P3,0.19,1.20,530
P3,0.20,1.20,516
P3,0.21,1.20,430
P3,0.06,0.47,1363
P3,0.10,0.88,303
P3,-0.13,0.77,354
P3,-0.21,0.75,928
P3,-0.10,0.58,732
P3,-0.04,0.78,324
P3,-0.03,0.78,666
P3,-0.07,0.38,2319
P3,0.10,0.81,580
P3,0.11,0.81,440
P3,0.01,0.97,186
P3,0.02,0.97,300
P3,0.02,0.98,490
P3,0.03,0.97,371
P3,-0.18,1.07,522
P3,-0.17,1.07,421
P3,-0.16,1.06,235
P3,-0.23,1.29,181
P3,-0.22,1.29,63
P3,-0.08,0.76,730
P3,-0.03,1.15,619
P3,-0.03,1.16,485
P3,0.10,0.54,1025
P3,-0.05,0.99,476
P3,-0.06,0.99,385
P3,-0.06,0.98,311
P3,-0.12,0.53,862
P3,-0.18,0.71,663
P3,-0.08,1.36,280
P3,-0.08,1.37,103
P3,-0.09,1.36,202
P3,-0.14,0.45,1623
P3,0.10,0.99,242
P3,0.10,1.00,210
P3,0.11,1.00,161
P3,0.11,0.99,217
P3,0.12,1.03,390
P3,-0.01,1.10,267
P3,0.00,1.10,286
P3,0.00,1.09,672
P3,0.00,0.98,320
P3,0.00,0.99,372
P3,0.17,0.92,449
P3,0.16,0.92,570
P3,-0.08,1.39,26
P3,-0.03,0.47,2356
P3,0.09,1.36,110
P3,0.09,1.37,100
P3,0.10,1.37,190
P3,0.11,1.37,273
P3,0.11,1.36,213
P3,0.06,1.02,424
P3,0.06,1.03,686
P3,0.07,1.03,415
P3,0.07,1.02,556
P3,-0.07,0.79,665
P3,-0.08,0.79,661
P3,-0.09,0.79,483
P3,-0.09,0.78,393
P3,-0.07,0.99,575
P3,-0.07,1.00,339
P3,-0.03,0.48,1855
P3,-0.12,1.10,315
P3,-0.12,1.11,256
P3,-0.13,1.11,296
P3,-0.13,1.10,331
P3,0.02,0.56,1740
P3,0.02,0.57,1453
P3,0.03,0.57,1518
P3,0.03,0.56,1585
P3,-0.11,0.81,335
P3,-0.13,0.80,428
P3,0.20,0.79,1143
P3,-0.18,1.25,267
P3,0.18,1.07,381
P3,0.17,1.07,398
P3,0.20,1.24,223
P3,0.20,1.25,368
P3,0.19,1.25,198
P3,0.18,1.25,202
P3,0.18,1.24,178
P3,0.09,0.40,1509
P3,-0.19,1.00,441
P3,0.24,1.28,187
P3,0.23,1.28,312
P3,0.22,1.28,265
P3,0.20,0.77,957
P3,0.20,0.78,823
P3,-0.17,0.76,604
P3,-0.18,0.76,741
P3,-0.19,0.76,596
P3,0.10,0.77,612
P3,0.10,0.78,334
P3,0.11,0.78,278
P3,-0.12,0.44,1039
P3,0.01,0.84,689
P3,0.01,0.85,465
P3,0.16,0.47,1299
P3,0.11,1.19,251
P3,0.10,1.19,234
P3,0.09,1.19,192
P3,-0.17,0.69,788
P3,0.03,0.64,1093
P3,-0.04,0.99,348
P3,0.09,0.75,537
P3,0.16,0.95,413
P3,0.15,0.95,239
P3,0.14,0.94,250
P3,-0.06,0.47,1680
P3,-0.07,0.47,1375
P3,-0.08,0.47,1252
P3,-0.24,1.38,330
P3,-0.22,1.38,263
P3,0.23,1.02,762
P3,0.22,1.02,615
P3,-0.07,0.46,1656
P3,-0.17,1.23,306
P3,-0.16,1.23,254
P3,-0.19,0.60,1896
P3,0.20,1.33,251
P3,-0.19,0.72,1117
P3,-0.18,0.72,613
P3,0.24,1.21,390
P3,0.24,1.22,270
P3,0.23,1.22,363
P3,0.23,1.21,417
P3,0.22,1.21,442
P3,-0.13,1.18,445
P3,-0.13,1.19,143
P3,-0.12,1.19,217
P3,-0.12,1.18,507
P3,-0.15,1.06,337
P3,-0.14,1.06,456
P3,-0.13,1.06,459
P3,-0.11,0.65,728
P3,0.18,1.09,626
P3,0.19,1.09,510
P3,0.20,0.70,1470
P3,0.19,0.70,860
P3,-0.13,0.99,432
P3,-0.17,0.91,385
P3,0.09,0.67,713
P3,0.09,0.66,360
P3,-0.03,0.94,404
P3,-0.03,0.95,663
P3,-0.02,0.95,507
P3,-0.02,0.94,397
P3,-0.22,0.84,1175
P3,-0.09,1.39,20
P3,0.06,1.18,333
P3,0.06,1.19,260
P3,-0.05,1.20,110
P3,-0.06,1.21,105
P3,-0.06,1.20,117
P3,-0.07,1.20,283
P3,-0.11,0.87,472
P3,-0.11,0.88,294
P3,-0.12,0.88,336
P3,-0.13,0.88,413
P3,0.20,1.15,160
P3,-0.10,0.83,667
P3,-0.10,0.84,696
P3,0.20,1.37,230
P3,0.19,1.37,242
P3,-0.15,0.73,376
P3,-0.16,0.73,448
P3,0.18,0.88,475
P3,0.20,0.66,1514
P3,-0.04,0.59,1184
P3,-0.01,0.66,930
P3,-0.03,0.87,336
P3,-0.03,0.88,544
P3,-0.04,0.87,355
P3,-0.03,0.75,928
P3,-0.05,0.75,986
P3,0.07,0.53,1280
P3,-0.20,1.20,289
P3,-0.18,1.20,552
P3,0.18,0.52,1768
P3,-0.18,1.28,374
P3,-0.17,1.28,239
P3,-0.16,1.28,130
P3,-0.08,0.32,3027
P3,0.07,0.75,642
P3,0.08,0.75,500
P3,0.13,0.53,703
P3,-0.24,1.14,330
P3,-0.23,1.14,312
P3,-0.19,0.66,801
P3,-0.18,0.66,746
P3,-0.10,0.48,1255
P3,-0.11,0.49,926
P3,-0.11,0.48,1263
P3,-0.05,0.49,1330
P3,-0.06,0.49,1331
P3,-0.08,1.10,233
P3,-0.08,0.53,806
P3,-0.09,0.53,700
P3,0.08,0.68,963
P3,0.04,0.49,1489
P3,0.21,1.21,423
P3,-0.15,0.51,751
P3,0.19,1.21,369
P3,0.19,1.22,356
P3,0.18,1.21,439
P3,0.02,0.61,1045
P3,-0.18,1.03,745
P3,-0.17,1.03,468
P3,-0.06,0.42,1849
P3,0.11,1.33,225
P3,0.12,1.33,368
P3,0.13,1.33,288
P3,0.13,1.32,291
P3,0.01,0.89,659
P3,-0.19,1.23,419
P3,-0.18,1.23,366
P3,-0.02,1.11,311
P3,-0.02,1.12,367
P3,-0.03,1.12,411
P3,-0.04,1.11,437
P3,-0.12,1.28,81
P3,-0.09,0.40,1543
P3,0.24,1.07,471
P3,0.24,1.08,586
P3,0.23,1.08,655
P3,-0.05,0.59,1189
P3,0.09,1.13,80
P3,0.09,1.14,175
P3,0.08,1.13,151
P3,-0.02,1.34,139
P3,-0.02,1.35,168
P3,-0.03,1.34,129
P3,0.02,0.55,1442
P3,0.02,0.81,813
P3,0.00,1.13,556
P3,-0.12,1.17,426
P3,-0.13,1.17,311
P3,0.22,0.95,918
P3,0.01,1.04,342
P3,0.02,1.04,397
P3,0.02,1.05,422
P3,-0.10,0.46,1146
P3,-0.06,0.34,2359
P3,-0.22,1.31,257
P3,-0.21,1.32,336
P3,-0.20,1.32,290
P3,-0.20,1.31,208
P3,0.20,0.97,750
P3,0.19,0.97,762
P3,0.09,0.93,259
P3,0.09,0.94,412
P3,0.10,0.94,381
P3,0.10,0.93,285
P3,0.11,0.93,231
P3,-0.05,0.42,2324
P3,0.12,0.70,424
P3,0.13,0.70,422
P3,0.18,1.17,332
P3,0.16,1.17,341
P3,0.24,0.85,1017
P3,-0.19,1.32,255
P3,-0.19,1.33,189
P3,-0.18,1.33,259
P3,0.04,0.85,430
P3,0.04,0.86,388
P3,0.05,0.86,379
P3,0.05,0.85,398
P3,-0.06,1.23,165
P3,0.02,1.12,522
P3,0.01,0.73,650
P3,0.02,0.72,367
P3,-0.24,1.18,238
P3,0.11,0.74,380
P3,-0.10,0.97,504
P3,0.09,0.73,677
P3,0.10,0.73,676
P3,0.11,0.73,439
P3,-0.02,0.66,1059
P3,0.13,0.64,674
P3,0.19,1.06,558
P3,-0.12,0.57,748
P3,-0.13,0.57,582
P3,0.05,0.63,1161
P3,-0.23,0.72,1951
P3,0.17,1.30,312
P3,0.18,1.30,260
P3,0.19,1.30,208
P3,0.17,1.08,573
P3,0.16,1.08,449
P3,-0.08,0.51,842
P3,-0.19,1.03,579
P3,0.08,1.06,295
P3,0.08,1.07,167
P3,0.09,1.07,225
P3,0.09,1.06,178
P3,-0.21,0.79,1116
P3,-0.16,1.03,296
P3,0.03,0.98,352
P3,-0.22,1.14,358
P3,-0.01,1.32,326
P3,-0.01,1.33,365
P3,0.00,1.33,191
P3,0.00,1.32,124
P3,-0.09,0.83,553
P3,-0.09,0.84,378
P3,0.21,0.91,608
P3,-0.04,1.08,523
P3,0.01,0.88,888
P3,0.21,1.16,445
P3,0.20,1.16,441
P3,0.19,0.51,2224
P3,0.24,1.35,261
P3,0.17,0.51,1168
P3,0.18,0.51,1580
P3,-0.03,0.73,777
P3,-0.24,1.33,376
P3,-0.23,1.34,346
P3,-0.22,1.34,279
P3,-0.22,1.33,216
P3,0.11,0.20,13367
P3,0.08,0.99,264
P3,0.09,0.99,437
P3,-0.06,1.11,204
P3,-0.06,1.12,311
P3,-0.07,1.12,352
P3,-0.07,1.11,329
P3,-0.17,0.90,639
P3,-0.16,0.90,501
P3,0.20,0.80,818
P3,-0.19,0.85,460
P3,0.08,0.60,966
P3,0.10,0.60,1038
P3,-0.12,1.24,233
P3,-0.12,1.25,300
P3,-0.12,0.59,828
P3,-0.12,0.60,489
P3,-0.13,0.60,659
P3,-0.13,0.59,673
P3,-0.09,1.19,377
P3,0.21,1.09,444
P3,0.21,1.10,568
P3,0.20,1.09,503
P3,0.03,0.83,656
P3,-0.07,0.39,2579
P3,-0.02,1.28,285
P3,-0.02,1.29,172
P3,-0.03,1.29,34
P3,-0.03,1.28,12
P3,0.06,0.69,694
P3,0.24,1.02,583
P3,0.08,1.29,187
P3,0.07,1.30,198
P3,0.09,1.00,187
P3,-0.20,1.13,267
P3,-0.19,1.13,334
P3,0.09,0.44,1479
P3,0.11,0.44,985
P3,0.12,0.89,491
P3,0.03,0.37,2222
P3,-0.09,0.77,581
P3,0.03,0.82,766
P3,0.04,0.82,462
P3,0.22,0.93,630
P3,0.24,0.97,425
P3,0.17,0.81,546
P3,0.16,0.81,595
P3,0.17,1.19,426
P3,0.18,1.19,425
P3,0.18,1.18,178
P3,0.03,0.99,293
P3,0.04,0.99,264
P3,0.04,1.00,531
P3,0.05,1.00,306
P3,0.05,0.99,451
P3,0.22,1.09,510
P3,0.22,1.08,549
P3,0.23,0.92,493
P3,-0.05,0.78,350
P3,-0.05,0.79,822
P3,-0.06,0.79,1023
P3,-0.06,0.78,580
P3,-0.07,1.06,438
P3,-0.07,1.07,655
P3,0.00,1.11,383
P3,-0.01,1.11,602
P3,0.06,1.23,225
P3,0.07,1.23,201
P3,0.07,1.24,351
P3,0.08,1.23,324
P3,0.18,0.75,746
P3,0.10,0.69,806
P3,-0.10,0.50,865
P3,0.05,0.49,1372
P3,0.10,0.67,541
P3,-0.22,0.85,872
P3,-0.22,0.86,838
P3,0.11,1.09,188
P3,0.11,1.10,226
P3,0.12,1.10,289
P3,0.12,1.09,237
P3,-0.24,1.37,271
P3,0.13,0.96,460
P3,0.00,0.85,722
P3,0.00,0.86,861
P3,-0.01,0.86,872
P3,-0.01,0.85,519
P3,0.10,0.58,742
P3,0.14,0.63,526
P3,0.15,0.63,480
P3,0.23,1.20,552
P3,0.05,0.39,2916
P3,0.02,0.73,868
P3,0.03,0.73,1003
P3,-0.24,1.11,337
P3,-0.22,1.11,405
P3,-0.14,1.25,240
P3,-0.13,1.25,210
P3,-0.13,1.24,266
P3,0.04,1.39,38
P3,0.04,1.38,337
P3,-0.13,0.91,350
P3,-0.13,0.92,366
P3,0.04,1.04,461
P3,0.06,0.50,1153
P3,-0.14,0.51,892
P3,0.13,0.69,496
P3,0.14,0.69,474
P3,-0.14,0.84,406
P3,-0.19,0.96,755
P3,-0.18,0.96,515
P3,0.10,1.39,48
P3,0.10,1.38,335
P3,-0.10,0.59,876
P3,-0.11,0.59,822
P3,-0.20,1.11,250
P3,-0.20,1.12,222
P3,-0.19,1.12,152
P3,-0.18,1.12,191
P3,-0.18,1.11,245
P3,0.06,0.67,802
P3,-0.14,1.02,369
P3,-0.13,1.02,297
P3,0.01,0.48,2081
P3,0.04,0.68,1419
P3,0.18,0.93,737
P3,0.10,0.38,1282
P3,-0.11,0.72,525
P3,-0.12,0.71,339
P3,-0.13,0.65,664
P3,-0.20,1.23,454
P3,-0.21,1.23,542
P3,-0.22,1.23,318
P3,-0.04,0.80,971
P3,-0.06,0.80,790
P3,-0.10,0.86,470
P3,-0.10,0.85,630
P3,0.24,0.80,1203
P3,0.23,1.18,322
P3,0.21,1.38,383
P3,-0.21,1.29,90
P3,0.04,0.84,839
P3,0.06,0.84,558
P3,0.17,1.04,512
P3,0.18,1.04,426
P3,-0.22,1.25,301
P3,-0.19,1.08,623
P3,-0.20,1.08,511
P3,-0.21,1.08,700
P3,0.18,0.62,997
P3,0.18,0.92,236
P3,0.22,0.98,446
P3,0.00,0.75,753
P3,-0.02,0.75,762
P3,-0.18,0.85,571
P3,0.04,0.57,1306
P3,-0.04,1.25,169
P3,-0.04,1.26,206
P3,-0.05,1.25,119
P3,0.04,0.73,939
P3,-0.15,0.60,588
P3,-0.16,0.60,704
P3,0.20,1.21,385
P3,0.09,1.04,488
P3,0.09,1.05,311
P3,0.10,1.05,239
P3,0.10,1.04,288
P3,-0.07,0.96,317
P3,0.07,1.14,218
P3,0.08,1.14,191
P3,0.08,1.15,270
P3,0.09,1.15,269
P3,-0.12,1.27,426
P3,-0.11,1.28,106
P3,-0.10,1.28,85
P3,-0.10,1.27,239
P3,0.07,0.94,354
P3,0.07,0.95,432
P3,-0.24,0.97,453
P3,-0.24,0.96,660
P3,-0.23,0.96,814
P3,-0.03,1.38,309
P3,-0.04,1.38,243
P3,-0.04,1.39,21
P3,0.14,1.39,36
P3,0.14,1.38,209
P3,-0.17,1.30,164
P3,-0.16,1.30,347
P3,-0.15,1.11,426
P3,0.04,1.24,306
P3,0.05,1.24,195
P3,-0.14,1.03,438
P3,-0.15,1.03,391
P3,0.12,0.90,234
P3,-0.09,0.55,1040
P3,-0.09,0.88,401
P3,-0.10,0.88,425
P3,-0.10,0.87,476
P3,0.03,0.96,320
P3,0.04,0.96,595
P3,-0.06,0.57,1016
P3,-0.07,0.57,1178
P3,-0.13,0.51,1132
P3,-0.13,0.52,1419
P3,-0.12,0.66,349
P3,-0.13,0.66,303
P3,0.17,1.13,257
P3,-0.22,0.88,688
P3,-0.07,1.23,151
P3,-0.07,1.24,192
P3,0.13,1.24,291
P3,0.12,1.24,342
P3,0.06,0.57,1163
P3,-0.10,1.10,233
P3,-0.11,1.10,241
P3,-0.12,1.09,191
P3,0.13,0.84,309
P3,0.12,0.85,277
P3,0.12,0.84,330
P3,-0.12,1.36,232
P3,-0.12,1.37,191
P3,-0.13,1.37,346
P3,-0.14,1.37,309
P3,-0.14,1.36,205
P3,-0.15,1.00,219
P3,-0.14,1.00,221
P3,-0.13,1.00,190
P3,-0.15,0.74,438
P3,-0.07,1.34,80
P3,-0.08,1.34,104
P3,-0.09,1.34,75
P3,0.05,0.57,1129
P3,0.07,0.57,1186
P3,-0.16,1.12,423
P3,0.00,0.67,1302
P3,-0.01,0.67,1100
P3,-0.02,0.67,1122
P3,-0.09,0.81,488
P3,-0.10,0.81,462
P3,-0.10,0.82,555
P3,0.15,0.62,405
P3,-0.06,0.90,408
P3,-0.06,0.91,364
