family,x,y,count
P2,-0.07,0.77,662
P2,-0.08,0.77,160
P2,-0.08,0.76,521
P2,0.05,1.14,82
P2,0.05,1.13,144
P2,0.09,0.56,518
P2,0.14,0.91,1256
P2,0.19,1.10,229
P2,0.19,1.11,69
P2,0.20,1.11,87
P2,0.20,1.10,94
P2,0.32,0.81,41
P2,0.12,1.11,100
P2,-0.14,0.27,170
P2,-0.15,0.27,22
P2,-0.20,1.06,101
P2,0.11,1.08,107
P2,0.10,1.08,173
P2,0.02,1.20,105
P2,0.01,1.20,85
P2,0.00,1.20,73
P2,-0.06,1.04,65
P2,0.07,1.39,10
P2,0.20,0.89,248
P2,0.21,0.89,165
P2,0.22,0.89,76
P2,0.19,1.00,194
P2,0.20,1.00,251
P2,0.24,0.33,7701
P2,0.24,0.32,1010
P2,0.13,0.54,157
P2,0.12,0.48,274
P2,-0.08,0.88,179
P2,0.21,0.41,6688
P2,0.21,0.42,1844
P2,0.21,0.43,1168
P2,-0.17,1.08,132
P2,-0.16,1.08,97
P2,-0.15,1.08,100
P2,0.21,0.26,59
P2,0.07,0.64,362
P2,0.32,0.79,61
P2,0.08,0.86,456
P2,0.04,0.92,259
P2,0.23,0.46,666
P2,0.23,0.45,1151
P2,-0.06,1.02,75
P2,-0.06,1.01,4
P2,-0.15,1.00,99
P2,-0.22,1.12,41
P2,-0.21,1.13,166
P2,-0.20,0.99,174
P2,-0.18,0.99,147
P2,0.06,1.01,221
P2,-0.22,0.92,311
P2,-0.15,0.56,137
P2,-0.15,0.54,201
P2,-0.05,0.86,83
P2,0.17,0.36,7022
P2,0.17,0.46,740
P2,0.43,1.38,1
P2,0.42,1.38,26
P2,0.16,0.93,383
P2,-0.19,0.47,117
P2,0.08,0.94,562
P2,-0.03,0.62,454
P2,-0.13,1.24,61
P2,-0.13,1.23,81
P2,-0.07,1.05,67
P2,-0.08,1.05,89
P2,0.23,0.77,5
P2,-0.07,1.02,8
P2,-0.07,1.03,72
P2,0.07,1.12,29
P2,0.42,1.16,12
P2,0.41,1.16,10
P2,-0.07,0.71,228
P2,-0.04,1.23,45
P2,-0.04,1.24,46
P2,0.02,0.91,203
P2,0.02,0.90,151
P2,0.41,1.38,8
P2,0.41,1.39,11
P2,0.40,1.38,10
P2,-0.16,0.55,246
P2,0.23,0.33,12582
P2,0.03,0.83,876
P2,0.20,0.71,1
P2,0.20,0.68,3
P2,0.15,1.03,205
P2,0.15,0.94,398
P2,0.08,0.41,665
P2,0.09,0.41,380
P2,-0.22,0.37,13
P2,-0.11,0.64,302
P2,-0.15,0.29,163
P2,-0.16,0.29,43
P2,-0.14,1.35,15
P2,-0.12,1.35,32
P2,0.07,1.05,132
P2,0.06,1.05,100
P2,0.15,0.96,379
P2,0.15,0.97,263
P2,0.03,1.16,90
P2,0.04,1.16,33
P2,0.04,1.17,108
P2,0.14,1.06,118
P2,-0.16,0.98,133
P2,-0.16,0.99,59
P2,-0.16,0.45,209
P2,-0.16,0.84,142
P2,-0.14,0.65,192
P2,-0.15,0.65,126
P2,-0.12,0.95,80
P2,-0.13,0.95,97
P2,-0.10,0.69,168
P2,-0.18,1.17,106
P2,0.09,1.15,18
P2,0.10,1.15,58
P2,0.10,1.16,90
P2,0.11,1.16,56
P2,0.11,1.15,11
P2,-0.17,1.34,64
P2,-0.15,1.35,45
P2,-0.15,0.34,119
P2,-0.16,0.34,25
P2,0.25,0.98,127
P2,-0.15,0.45,443
P2,-0.19,1.26,99
P2,-0.20,1.11,112
P2,-0.19,1.11,49
P2,-0.19,1.10,145
P2,0.06,1.19,98
P2,0.06,1.20,91
P2,0.05,1.20,197
P2,0.05,1.19,77
P2,0.04,1.19,141
P2,0.13,0.52,199
P2,-0.11,1.15,30
P2,-0.12,1.16,95
P2,-0.15,0.46,215
P2,0.23,1.19,41
P2,0.24,1.19,55
P2,0.25,1.19,39
P2,0.22,0.86,876
P2,0.23,0.86,668
P2,-0.18,0.36,91
P2,0.16,1.20,94
P2,0.16,1.21,132
P2,0.17,1.20,61
P2,-0.21,0.26,98
P2,0.05,1.07,139
P2,0.04,1.07,96
P2,0.17,0.94,370
P2,0.17,0.95,202
P2,0.16,1.13,106
P2,0.23,0.95,107
P2,0.21,1.06,19
P2,0.05,1.29,14
P2,0.04,1.29,78
P2,0.04,1.30,68
P2,0.03,1.30,160
P2,0.03,1.29,173
P2,0.23,0.96,227
P2,-0.12,0.49,360
P2,-0.15,1.09,17
P2,-0.20,1.29,117
P2,-0.19,1.29,158
P2,-0.21,1.02,241
P2,0.12,0.97,367
P2,-0.17,0.41,213
P2,-0.18,1.08,233
P2,-0.19,0.93,263
P2,0.43,0.63,1
P2,0.42,0.63,2
P2,0.43,0.62,1
P2,0.42,0.62,1
P2,0.28,1.21,13
P2,0.29,1.21,37
P2,0.30,1.21,9
P2,-0.08,0.47,700
P2,-0.21,1.21,154
P2,0.17,0.70,3612
P2,0.17,0.69,7
P2,0.17,0.68,12
P2,-0.01,0.87,256
P2,-0.12,0.48,207
P2,0.00,0.87,443
P2,0.19,0.58,32
P2,0.04,1.25,43
P2,0.03,1.25,76
P2,0.02,1.25,110
P2,-0.10,1.11,136
P2,-0.10,1.12,107
P2,0.19,0.45,1503
P2,0.01,1.17,38
P2,0.00,1.17,34
P2,0.13,1.38,44
P2,0.13,1.39,6
P2,-0.01,1.28,7
P2,-0.14,1.08,89
P2,-0.24,0.32,111
P2,-0.09,0.57,267
P2,-0.17,1.16,82
P2,0.19,0.30,212
P2,0.19,0.29,110
P2,-0.11,1.11,48
P2,0.18,1.39,3
P2,0.18,1.38,18
P2,-0.07,1.24,54
P2,-0.17,0.51,111
P2,0.41,0.84,40
P2,0.40,0.83,39
P2,-0.12,0.78,217
P2,-0.13,0.78,256
P2,-0.12,1.32,84
P2,-0.12,1.33,65
P2,-0.13,1.33,73
P2,0.20,0.67,3
P2,-0.16,0.85,120
P2,0.10,1.13,67
P2,0.10,1.14,196
P2,0.09,1.14,61
P2,0.05,0.57,484
P2,0.11,0.54,337
P2,0.12,0.54,203
P2,-0.09,1.30,79
P2,-0.15,0.55,243
P2,-0.17,0.55,142
P2,0.00,0.97,86
P2,-0.17,0.82,154
P2,-0.16,0.82,96
P2,-0.02,1.14,10
P2,-0.02,1.15,35
P2,-0.01,1.15,91
P2,-0.01,1.14,94
P2,-0.19,0.66,157
P2,0.07,0.58,363
P2,-0.24,0.28,12
P2,-0.08,1.34,20
P2,-0.09,1.34,45
P2,-0.09,1.35,57
P2,-0.10,1.34,23
P2,-0.07,0.58,370
P2,0.03,1.10,73
P2,0.02,1.10,52
P2,0.01,1.09,88
P2,0.08,0.67,16899
P2,-0.17,0.98,167
P2,0.20,1.38,29
P2,0.20,1.39,21
P2,0.21,1.39,12
P2,0.21,1.38,41
P2,0.28,1.18,21
P2,0.14,1.09,54
P2,0.12,0.90,1736
P2,-0.20,0.30,211
P2,0.16,1.15,19
P2,0.17,1.16,209
P2,0.17,1.15,101
P2,0.27,0.92,53
P2,-0.01,0.91,140
P2,-0.02,0.91,238
P2,0.12,1.19,59
P2,0.14,0.24,160
P2,-0.14,0.92,82
P2,-0.13,0.92,89
P2,-0.15,0.42,182
P2,-0.06,1.20,6
P2,-0.06,1.21,10
P2,-0.07,1.21,40
P2,-0.07,1.20,63
P2,0.43,0.64,1
P2,0.25,1.02,122
P2,0.25,1.03,177
P2,0.26,1.03,95
P2,0.26,1.02,52
P2,0.27,1.02,54
P2,0.14,0.51,138
P2,0.17,1.33,17
P2,0.17,1.34,24
P2,0.18,1.34,31
P2,0.18,1.33,5
P2,0.42,1.09,18
P2,0.41,1.09,6
P2,0.22,0.97,228
P2,0.42,0.96,29
P2,0.06,0.88,331
P2,-0.10,1.39,9
P2,-0.10,1.38,68
P2,0.12,0.95,327
P2,0.12,0.94,320
P2,0.19,0.54,27
P2,0.13,1.01,243
P2,0.13,1.02,233
P2,0.28,1.01,6
P2,0.28,1.02,18
P2,0.29,1.02,22
P2,0.30,1.02,1
P2,0.30,1.01,31
P2,-0.18,0.32,3
P2,-0.21,0.35,103
P2,-0.20,0.35,210
P2,0.18,1.31,36
P2,0.18,1.32,16
P2,0.19,1.32,28
P2,0.22,0.33,27
P2,0.20,0.39,221
P2,0.20,0.40,9666
P2,0.20,0.41,434
P2,0.19,0.36,46276
P2,0.21,0.38,70
P2,0.21,0.39,252
P2,0.21,0.40,28707
P2,0.20,0.42,118
P2,0.20,0.43,603
P2,0.03,1.11,84
P2,0.04,1.12,133
P2,0.05,1.12,69
P2,0.05,1.11,138
P2,-0.17,0.30,2
P2,0.18,0.48,2392
P2,-0.02,1.03,125
P2,-0.02,1.04,119
P2,0.00,1.04,158
P2,0.00,1.03,90
P2,-0.18,0.41,122
P2,0.38,0.73,15
P2,0.22,0.25,19
P2,0.20,0.36,13528
P2,0.20,0.37,555
P2,0.20,0.38,187
P2,0.14,1.01,283
P2,0.15,1.09,71
P2,0.16,1.09,83
P2,0.18,0.47,2093
P2,0.28,0.83,92
P2,-0.22,1.23,116
P2,0.03,1.19,71
P2,-0.20,1.33,75
P2,-0.18,0.59,105
P2,0.19,0.49,2525
P2,0.19,0.50,2052
P2,0.22,0.44,57
P2,-0.19,0.64,173
P2,0.25,1.26,6
P2,0.26,1.26,68
P2,0.27,1.26,42
P2,-0.09,1.03,52
P2,-0.10,1.03,69
P2,-0.16,0.35,51
P2,0.21,0.33,41
P2,0.22,0.41,10117
P2,0.22,0.42,826
P2,0.22,0.43,94
P2,0.16,0.70,4401
P2,0.16,0.69,135
P2,0.43,0.75,5
P2,0.42,0.75,54
P2,-0.13,1.05,40
P2,-0.14,1.05,117
P2,-0.14,0.48,255
P2,0.06,0.61,876
P2,-0.06,0.77,708
P2,-0.06,0.76,343
P2,0.42,0.76,47
P2,0.41,0.76,26
P2,-0.14,1.36,62
P2,-0.14,1.37,62
P2,-0.15,1.37,67
P2,-0.15,1.36,96
P2,-0.16,1.36,122
P2,-0.22,1.30,29
P2,0.21,1.13,100
P2,0.22,1.13,33
P2,0.23,1.13,28
P2,0.31,1.03,44
P2,0.32,1.03,48
P2,-0.14,1.15,21
P2,0.24,0.38,28
P2,0.24,0.39,6
P2,0.23,0.39,108
P2,0.23,0.40,74
P2,0.23,0.41,1668
P2,0.17,1.28,61
P2,0.17,1.29,68
P2,0.18,1.28,56
P2,-0.02,1.31,50
P2,-0.03,1.31,39
P2,0.09,1.04,98
P2,0.07,0.51,369
P2,-0.16,0.27,5
P2,0.22,0.37,8335
P2,0.22,0.38,2131
P2,0.22,0.39,956
P2,0.42,1.33,1
P2,0.41,1.34,16
P2,0.40,1.34,20
P2,-0.24,1.30,11
P2,-0.18,0.52,100
P2,-0.13,1.08,45
P2,0.22,0.36,17479
P2,0.20,0.33,973
P2,-0.13,1.22,17
P2,-0.12,1.22,56
P2,-0.11,1.22,19
P2,0.29,0.89,42
P2,0.07,1.19,91
P2,0.07,1.20,99
P2,0.02,1.09,60
P2,-0.17,1.36,71
P2,0.08,1.11,281
P2,0.09,1.11,172
P2,0.10,1.10,129
P2,-0.20,0.38,59
P2,-0.20,0.39,31
P2,-0.19,0.39,77
P2,-0.15,1.11,103
P2,-0.18,0.66,137
P2,0.09,1.10,74
P2,0.21,0.36,1401
P2,0.21,0.37,61
P2,0.30,1.03,14
P2,-0.10,0.68,318
P2,0.18,0.46,1758
P2,-0.08,1.12,15
P2,-0.09,1.12,62
P2,-0.09,1.11,116
P2,-0.10,1.18,24
P2,-0.10,1.19,105
P2,0.40,0.84,50
P2,0.39,0.84,38
P2,0.39,0.83,63
P2,-0.21,0.25,38
P2,0.08,1.36,52
P2,0.08,1.37,64
P2,0.07,1.37,32
P2,0.07,1.36,47
P2,-0.10,0.87,105
P2,-0.10,0.88,75
P2,-0.11,0.87,68
P2,0.01,0.90,241
P2,0.26,1.17,29
P2,0.26,1.18,4
P2,0.27,1.18,10
P2,0.27,1.17,97
P2,0.28,1.17,16
P2,0.23,0.36,3012
P2,0.14,0.35,216
P2,-0.18,0.43,98
P2,-0.19,0.43,35
P2,0.43,0.98,1
P2,0.23,0.38,512
P2,-0.16,0.68,172
P2,-0.07,1.16,120
P2,-0.06,1.17,33
P2,-0.06,1.16,105
P2,0.10,1.20,65
P2,0.09,1.20,76
P2,0.25,0.80,10
P2,0.12,0.52,142
P2,-0.18,1.29,136
P2,-0.16,1.21,31
P2,-0.15,1.21,65
P2,-0.14,1.21,60
P2,-0.18,0.90,257
P2,0.05,0.98,183
P2,0.06,0.98,135
P2,0.06,0.99,152
P2,0.19,0.51,605
P2,0.19,0.95,177
P2,-0.14,1.33,77
P2,0.19,0.35,985
P2,0.25,0.79,48
P2,0.14,0.26,36
P2,0.15,0.25,193
P2,0.25,0.93,104
P2,0.25,0.94,77
P2,-0.18,0.75,145
P2,0.28,0.63,1
P2,0.16,0.30,395
P2,0.21,1.03,88
P2,-0.19,0.52,16
P2,0.15,1.04,94
P2,0.15,1.05,158
P2,-0.13,1.00,193
P2,0.16,0.33,2670
P2,0.25,1.10,86
P2,0.10,1.00,167
P2,-0.09,1.09,21
P2,-0.09,1.10,7
P2,-0.10,1.10,62
P2,-0.10,1.09,57
P2,-0.05,0.87,270
P2,-0.19,1.36,146
P2,-0.18,1.36,91
P2,-0.10,1.07,95
P2,0.24,0.36,26
P2,0.23,0.37,18953
P2,0.22,0.40,20939
P2,0.14,1.20,35
P2,0.14,1.21,138
P2,-0.13,0.94,82
P2,-0.14,0.94,105
P2,0.40,1.16,16
P2,0.39,1.16,11
P2,0.31,0.84,116
P2,0.32,0.84,97
P2,0.17,0.35,138
P2,0.17,0.34,114
P2,0.16,1.27,76
P2,0.16,1.28,94
P2,0.15,1.28,59
P2,0.15,1.27,16
P2,-0.18,0.37,40
P2,-0.17,0.37,60
P2,0.41,1.02,7
P2,0.40,1.02,5
P2,0.40,1.01,34
P2,-0.18,0.39,82
P2,0.04,1.18,54
P2,0.40,0.81,43
P2,-0.17,0.46,56
P2,-0.18,0.46,89
P2,-0.19,0.46,63
P2,-0.14,1.06,195
P2,0.24,1.04,115
P2,-0.07,0.75,456
P2,-0.08,0.70,395
P2,-0.12,0.97,50
P2,-0.12,0.98,106
P2,-0.18,1.01,204
P2,-0.18,1.12,43
P2,-0.17,1.12,53
P2,0.27,0.77,8
P2,-0.12,1.02,23
P2,-0.13,1.01,115
P2,-0.14,1.01,77
P2,-0.14,1.26,124
P2,0.02,1.37,46
P2,0.01,1.37,31
P2,0.38,0.76,22
P2,0.39,0.76,2
P2,0.14,1.02,191
P2,-0.09,0.58,131
P2,-0.19,0.99,154
P2,0.10,0.96,297
P2,0.10,0.56,346
P2,-0.10,0.99,156
P2,-0.11,0.99,167
P2,-0.21,0.37,21
P2,-0.20,0.37,96
P2,-0.19,0.37,100
P2,-0.12,0.76,581
P2,0.19,0.90,587
P2,0.43,1.16,1
P2,-0.09,1.04,20
P2,-0.10,1.04,34
P2,0.09,0.95,315
P2,0.25,1.04,31
P2,0.26,1.04,58
P2,-0.10,1.29,22
P2,0.02,1.14,72
P2,-0.12,0.20,28
P2,-0.09,0.97,102
P2,0.23,0.43,7
P2,0.23,0.44,7
P2,0.39,1.00,6
P2,0.39,1.01,12
P2,0.40,1.00,5
P2,0.41,1.00,2
P2,0.38,0.81,42
P2,0.39,0.81,44
P2,0.26,0.92,77
P2,-0.05,1.19,174
P2,-0.04,1.19,127
P2,-0.04,1.18,112
P2,0.02,1.00,169
P2,-0.15,1.33,216
P2,-0.02,1.09,18
P2,-0.02,1.10,67
P2,0.20,0.90,744
P2,-0.19,1.35,80
P2,0.06,0.92,298
P2,0.02,1.32,70
P2,0.02,1.33,61
P2,0.03,1.33,66
P2,0.04,1.33,30
P2,0.19,0.48,2023
P2,0.04,1.06,73
P2,0.20,0.65,125
P2,0.08,1.07,66
P2,0.43,0.76,3
P2,-0.11,0.98,77
P2,-0.19,0.49,54
P2,-0.20,0.49,39
P2,-0.12,0.82,204
P2,0.26,0.95,46
P2,0.27,0.95,48
P2,0.28,0.95,25
P2,-0.11,1.00,81
P2,-0.17,0.31,9
P2,-0.18,0.93,246
P2,0.16,0.29,207
P2,0.24,0.35,32
P2,0.24,0.34,166
P2,-0.17,1.20,38
P2,-0.03,1.19,47
P2,-0.02,1.19,48
P2,-0.01,1.19,94
P2,-0.17,0.75,142
P2,0.26,0.87,102
P2,0.08,1.21,42
P2,0.01,1.05,127
P2,0.43,1.25,1
P2,-0.24,1.06,147
P2,-0.11,0.92,105
P2,-0.11,0.91,96
P2,0.20,0.97,113
P2,0.05,1.06,20
P2,-0.01,1.20,36
P2,0.15,0.68,7
P2,0.28,0.91,80
P2,0.30,0.91,157
P2,0.05,1.02,156
P2,-0.11,1.33,36
P2,-0.09,0.77,101
P2,-0.06,1.15,3
P2,-0.17,0.99,123
P2,-0.21,0.46,128
P2,-0.20,0.29,77
P2,-0.19,0.29,17
P2,-0.03,1.03,150
P2,-0.03,1.04,89
P2,0.07,0.94,353
P2,-0.20,0.43,17
P2,-0.20,0.44,11
P2,-0.19,0.44,61
P2,-0.18,0.44,74
P2,0.31,0.85,76
P2,0.32,0.85,113
P2,0.33,0.85,143
P2,0.24,0.93,49
P2,-0.06,1.24,12
P2,-0.06,1.25,58
P2,0.06,1.26,152
P2,0.06,1.27,52
P2,0.05,1.27,98
P2,0.05,1.26,66
P2,-0.07,1.11,12
P2,-0.07,1.12,40
P2,-0.06,1.12,47
P2,-0.06,1.11,46
P2,-0.09,0.87,160
P2,-0.15,0.79,182
P2,0.43,0.91,2
P2,0.42,0.91,30
P2,0.24,1.16,60
P2,0.25,1.16,19
P2,0.14,0.36,2313
P2,0.23,0.42,259
P2,-0.18,0.53,61
P2,0.40,0.75,1
P2,-0.07,0.78,233
P2,0.19,0.46,245
P2,0.19,0.47,1179
P2,0.21,0.46,365
P2,0.14,0.34,219
P2,0.15,0.34,587
P2,0.07,1.35,2
P2,0.20,0.53,6
P2,0.18,1.12,78
P2,0.24,0.91,152
P2,0.24,0.37,1361
P2,0.24,0.65,1
P2,0.39,0.73,4
P2,0.06,1.15,73
P2,-0.20,0.27,28
P2,0.02,0.84,337
P2,-0.03,0.77,264
P2,-0.11,1.24,110
P2,-0.15,0.95,64
P2,0.43,0.94,12
P2,0.42,0.94,18
P2,-0.11,1.05,61
P2,0.21,1.19,43
P2,0.21,1.20,136
P2,0.22,1.20,43
P2,0.22,1.19,46
P2,0.00,0.80,434
P2,0.24,0.40,2
P2,-0.16,0.51,117
P2,0.23,1.32,28
P2,0.24,1.32,29
P2,0.25,1.32,13
P2,-0.22,0.34,30
P2,0.08,1.32,38
P2,0.08,1.33,44
P2,0.07,1.33,13
P2,0.07,1.32,36
P2,0.20,0.49,101
P2,0.20,0.50,59
P2,0.37,0.79,38
P2,0.20,0.46,1402
P2,0.24,1.28,9
P2,0.25,1.28,22
P2,0.26,1.28,30
P2,0.19,1.17,86
P2,0.20,1.17,102
P2,0.20,1.18,88
P2,0.27,0.42,3
P2,0.27,0.43,5
P2,0.27,0.44,5
P2,0.27,0.45,5
P2,0.27,0.46,6
P2,0.27,0.47,6
P2,0.27,0.48,6
P2,0.27,0.49,8
P2,0.27,0.50,96
P2,0.20,0.54,3
P2,0.41,1.29,16
P2,0.40,1.29,11
P2,0.29,0.77,7
P2,0.29,0.78,58
P2,0.03,1.38,59
P2,-0.02,0.96,187
P2,0.41,0.75,10
P2,0.20,0.28,700
P2,0.20,0.27,454
P2,0.22,1.09,122
P2,0.23,1.09,75
P2,0.24,1.09,43
P2,0.24,1.08,66
P2,0.27,1.14,20
P2,0.29,1.14,14
P2,0.19,1.24,76
P2,0.19,1.25,31
P2,0.20,1.25,47
P2,0.20,1.24,46
P2,0.17,1.18,113
P2,0.16,1.18,93
P2,0.16,1.19,160
P2,0.12,1.07,117
P2,0.13,1.07,341
P2,0.20,0.48,218
P2,0.19,0.55,8
P2,0.19,0.57,12
P2,0.18,0.33,23
P2,-0.06,0.90,201
P2,0.03,1.20,92
P2,-0.21,1.24,72
P2,-0.20,1.24,53
P2,-0.19,1.24,32
P2,0.05,1.15,80
P2,-0.24,1.34,36
P2,0.18,1.01,228
P2,0.09,1.16,45
P2,0.39,1.34,11
P2,-0.10,1.02,82
P2,-0.15,1.06,134
P2,0.14,1.07,33
P2,0.01,0.89,330
P2,0.23,1.07,129
P2,0.13,1.20,105
P2,0.13,1.21,69
P2,-0.06,0.98,85
P2,0.42,1.22,16
P2,0.41,1.22,13
P2,0.01,0.91,257
P2,0.02,1.39,3
P2,0.02,1.38,27
P2,0.17,1.03,134
P2,0.00,0.91,133
P2,-0.10,0.74,206
P2,-0.11,0.74,281
P2,0.25,0.87,134
P2,-0.13,1.30,74
P2,-0.14,1.30,116
P2,0.21,1.11,71
P2,0.21,1.10,44
P2,-0.01,1.25,71
P2,-0.03,1.25,32
P2,-0.12,1.13,84
P2,0.20,0.47,714
P2,0.20,0.51,38
P2,0.19,1.20,67
P2,0.19,1.21,57
P2,0.20,1.21,82
P2,0.21,1.21,53
P2,0.18,1.06,99
P2,0.18,1.07,101
P2,-0.24,1.29,29
P2,-0.09,1.36,21
P2,-0.10,1.35,7
P2,-0.03,1.32,66
P2,-0.02,1.32,41
P2,0.08,1.06,91
P2,0.43,1.10,1
P2,0.42,1.10,3
P2,-0.03,1.18,8
P2,-0.12,0.92,195
P2,-0.17,1.28,99
P2,0.14,1.14,56
P2,0.14,1.15,168
P2,0.15,1.14,53
P2,0.12,0.92,560
P2,-0.07,0.80,408
P2,0.43,0.68,1
P2,0.42,0.68,6
P2,-0.15,1.01,216
P2,-0.17,0.56,81
P2,-0.21,1.25,162
P2,-0.20,1.26,97
P2,0.33,1.24,28
P2,0.34,1.24,17
P2,-0.03,1.00,146
P2,-0.03,1.01,53
P2,-0.02,1.01,105
P2,-0.02,1.00,34
P2,0.11,0.51,192
P2,0.38,0.78,19
P2,0.39,0.78,16
P2,0.16,0.27,156
P2,0.18,1.19,105
P2,0.18,1.20,19
P2,0.14,1.04,50
P2,0.13,1.04,80
P2,-0.08,1.25,40
P2,-0.08,1.24,31
P2,-0.13,0.96,62
P2,0.43,0.66,1
P2,0.42,0.66,15
P2,0.24,0.69,413
P2,0.15,0.71,8
P2,0.15,0.70,6667
P2,0.16,0.68,13
P2,0.09,1.19,92
P2,0.08,1.19,121
P2,0.12,1.36,70
P2,0.12,1.37,100
P2,0.13,1.10,90
P2,0.13,1.11,125
P2,0.12,1.10,148
P2,0.30,0.74,7
P2,0.31,0.74,11
P2,-0.07,1.23,112
P2,0.15,0.93,350
P2,-0.16,0.46,134
P2,0.26,1.32,15
P2,0.27,1.32,34
P2,0.15,0.26,362
P2,-0.11,0.78,399
P2,-0.11,0.90,51
P2,0.02,1.30,117
P2,0.02,1.08,88
P2,0.01,1.08,84
P2,0.21,1.12,108
P2,0.19,0.28,58
P2,0.36,1.01,22
P2,0.35,1.01,39
P2,0.34,1.01,8
P2,0.37,0.95,20
P2,0.36,0.95,40
P2,0.26,1.38,39
P2,0.26,1.39,7
P2,0.27,1.38,6
P2,0.28,0.96,82
P2,0.29,0.96,34
P2,0.04,1.20,140
P2,0.06,1.18,94
P2,0.05,1.18,7
P2,0.01,1.06,63
P2,-0.07,0.85,85
P2,0.34,0.88,23
P2,0.35,0.88,87
P2,0.35,0.89,111
P2,0.36,0.88,108
P2,0.23,0.35,589
P2,0.09,1.08,89
P2,0.08,1.08,70
P2,0.07,1.08,125
P2,0.34,0.85,71
P2,-0.04,1.01,203
P2,0.15,0.64,189
P2,0.15,0.63,344
P2,0.15,0.72,6
P2,0.14,0.77,129
P2,0.14,0.76,7
P2,0.14,0.75,8
P2,0.14,0.74,3127
P2,0.14,0.73,3
P2,0.14,0.72,5
P2,-0.14,1.00,162
P2,0.13,0.70,11803
P2,0.09,0.76,2303
P2,0.09,0.75,357
P2,0.10,0.75,21
P2,0.10,0.74,95
P2,0.08,0.75,1351
P2,0.17,1.06,49
P2,0.15,0.69,224
P2,-0.10,1.23,17
P2,0.09,1.00,193
P2,-0.06,1.00,35
P2,-0.06,0.99,17
P2,0.04,0.97,189
P2,-0.18,0.33,30
P2,0.16,0.64,79
P2,0.16,0.63,134
P2,-0.04,1.04,100
P2,0.33,0.86,185
P2,0.34,0.86,142
P2,0.11,1.09,114
P2,0.10,1.09,41
P2,0.11,0.74,231
P2,0.11,0.73,10374
P2,0.18,1.18,74
P2,0.18,1.17,178
P2,0.01,1.25,78
P2,0.17,1.30,59
P2,0.18,1.30,49
P2,0.19,1.29,17
P2,0.22,1.18,16
P2,0.23,1.18,75
P2,0.24,1.17,54
P2,-0.03,1.23,83
P2,-0.03,1.24,61
P2,-0.22,1.24,112
P2,0.25,1.05,24
P2,0.26,1.05,61
P2,0.19,0.60,27
P2,-0.11,0.88,67
P2,0.25,1.08,53
P2,0.16,0.71,8
P2,-0.08,0.71,285
P2,0.04,1.08,113
P2,-0.08,0.57,267
P2,0.17,0.62,103
P2,0.20,0.62,7
P2,0.20,0.61,10
P2,0.20,0.60,9
P2,0.19,0.59,35
P2,-0.16,1.22,45
P2,-0.17,1.22,66
P2,-0.18,1.22,75
P2,0.22,0.95,99
P2,0.27,0.90,43
P2,0.28,0.90,36
P2,0.10,0.76,634
P2,0.11,0.75,15
P2,0.12,0.72,14
P2,0.12,0.74,5811
P2,0.12,0.73,1364
P2,0.13,0.73,380
P2,0.13,0.72,8
P2,0.13,0.71,16
P2,0.47,1.29,1
P2,0.46,1.29,3
P2,0.46,1.28,6
P2,0.30,0.93,61
P2,0.31,0.93,128
P2,0.32,0.93,85
P2,0.30,0.90,75
P2,0.31,0.91,97
P2,0.32,0.91,24
P2,0.32,0.90,41
P2,0.20,1.12,41
P2,0.22,1.12,63
P2,0.13,1.26,145
P2,0.13,1.25,109
P2,0.14,1.18,22
P2,0.14,1.19,7
P2,0.13,1.19,60
P2,0.13,1.18,122
P2,0.06,1.08,184
P2,0.19,1.04,47
P2,0.05,1.39,1
P2,-0.11,1.17,20
P2,0.00,1.05,149
P2,0.00,1.13,49
P2,0.00,1.14,30
P2,-0.02,1.13,13
P2,-0.04,0.87,164
P2,0.01,1.22,121
P2,0.15,0.98,197
P2,0.01,1.12,73
P2,0.02,1.11,63
P2,0.14,1.03,53
P2,0.06,1.36,3
P2,0.06,1.37,35
P2,0.30,0.86,145
P2,-0.08,1.16,40
P2,0.24,1.05,62
P2,-0.01,1.07,38
P2,-0.02,1.07,52
P2,-0.12,1.24,106
P2,0.32,0.86,132
P2,0.34,0.84,19
P2,0.35,0.84,11
P2,0.19,1.12,23
P2,-0.11,1.25,6
P2,0.36,0.83,48
P2,0.00,1.26,52
P2,-0.01,1.26,40
P2,0.19,0.70,2312
P2,-0.04,1.32,8
P2,-0.04,1.33,67
P2,-0.05,1.33,45
P2,-0.06,1.33,26
P2,-0.06,1.32,23
P2,-0.02,0.97,174
P2,-0.05,1.39,5
P2,-0.05,1.38,26
P2,-0.11,1.16,14
P2,-0.13,1.16,99
P2,-0.02,1.36,63
P2,-0.02,1.35,13
P2,0.32,1.22,50
P2,0.47,0.94,1
P2,0.46,0.94,4
P2,0.46,0.95,23
P2,0.45,0.95,6
P2,0.45,0.94,16
P2,0.36,0.87,60
P2,0.37,0.88,127
P2,0.37,0.87,92
P2,0.32,0.87,37
P2,0.32,0.88,114
P2,0.33,0.88,142
P2,0.33,0.87,79
P2,0.09,1.09,105
P2,0.30,0.92,96
P2,0.31,0.92,99
P2,0.32,0.92,126
P2,-0.07,1.31,42
P2,-0.08,1.31,20
P2,-0.09,1.26,9
P2,-0.10,1.26,17
P2,-0.11,1.26,2
P2,0.25,1.07,71
P2,0.13,1.06,178
P2,-0.08,1.27,22
P2,-0.09,1.27,31
P2,-0.10,1.27,6
